ap_country,ap_latitude,ap_longitude,ap_name,distance,loc_latitude,loc_longitude,nearest_airport
GB,53.35369873046875,-2.2749500274658203,Manchester Airport,0.00021369522583652626,53.35369810228937,-2.274951843878739,EGCC
SG,1.35019,103.994003,Singapore Changi Airport,0.00029491770752042165,1.3501922329596392,103.99400559671001,WSSS
US,38.37310028076172,-81.59320068359375,Yeager Airport,4.1413713621124126e-05,38.37309775417527,-81.59320073119515,KCRW
NI,12.141500473022461,-86.16819763183594,Augusto C. Sandino (Managua) International Airport,0.0002606084455126646,12.141502799993667,-86.16819997037935,MNMG
US,42.77870178222656,-84.58740234375,Capital City Airport,0.0001490540254268222,42.77870202122904,-84.58740368403545,KLAN
EC,-0.129166666667,-78.3575,Mariscal Sucre International Airport,0.00020095592372159265,-0.1291676053342928,-78.35750179728514,SEQM
SX,18.0410003662,-63.108898162799996,Princess Juliana International Airport,0.00028227945162695363,18.041002844603845,-63.10890044049859,TNCM
IN,13.1979,77.706299,Kempegowda International Airport,0.0002100580412608336,13.19789946434407,77.70630088565126,VOBL
US,44.80739974975586,-68.82810211181639,Bangor International Airport,0.0001038089636429774,44.80740233433851,-68.828102126137,KBGR
AE,25.252799987800003,55.3643989563,Dubai International Airport,0.0003179781738804832,25.252799693603713,55.36440181105378,OMDB
US,43.6072998046875,-110.73799896240234,Jackson Hole Airport,0.00011529460584968015,43.60730212539134,-110.73799959471941,KJAC
US,44.258098602299995,-88.51909637450001,Appleton International Airport,0.00011090333816599487,44.25809623699068,-88.51909737000267,KATW
US,33.36989974975586,-81.9645004272461,Augusta Regional At Bush Field,2.3897702836440955e-05,33.369898506800034,-81.96450030075171,KAGS
DO,19.4699001312,-70.7005996704,Santiago Municipal Airport,0.0003121266101537335,19.469902289880604,-70.70059695555994,DO-0001
CA,53.309700012200004,-113.580001831,Edmonton International Airport,3.739921785860832e-05,53.309700673201284,-113.58000203886117,CYEG
IN,23.0771999359,72.63469696039998,Sardar Vallabhbhai Patel International Airport,9.2811253635242e-05,23.077198731400657,72.63469620711534,VAAH
CR,10.5933,-85.544403,Daniel Oduber Quiros International Airport,7.233530536271172e-05,10.593302082614764,-85.54440363008658,MRLB
US,40.97850037,-85.19509888,Fort Wayne International Airport,0.00011716454675636291,40.97850300639571,-85.19509991028507,KFWA
LC,13.7332,-60.952599,Hewanorra International Airport,0.00028881823004041465,13.733202473178894,-60.952596696835535,TLPL
US,40.664199829100006,-89.6932983398,General Wayne A. Downing Peoria International Airport,0.00017199958011590954,40.664201278298734,-89.69329988660994,KPIA
US,41.338500976599995,-75.72339630130001,Wilkes Barre Scranton International Airport,0.00011753847594345366,41.33849811865435,-75.7233970891066,KAVP
CH,47.464699,8.54917,Zürich Airport,0.0002703412710328324,47.46470037406394,8.54917201608243,LSZH
US,48.31050109863281,-114.25599670410156,Glacier Park International Airport,0.0002088281684613735,48.31050067123606,-114.2559948342904,KGPI
CA,43.627499,-79.396202,Billy Bishop Toronto City Centre Airport,0.00024515734326853054,43.62749888766971,-79.39619979534395,CYTZ
US,34.991199493408196,-78.88030242919922,Fayetteville Regional Grannis Field,6.951342266984554e-05,34.99119717968173,-78.8803028670302,KFAY
US,41.50410079956055,-74.10479736328125,Stewart International Airport,4.091664336548166e-05,41.50410011018101,-74.10479704743996,KSWF
US,44.0452995300293,-103.05699920654295,Rapid City Regional Airport,0.00029705523775299536,44.04529971187909,-103.05700187770896,KRAP
US,32.44660186767578,-93.82559967041016,Shreveport Regional Airport,0.00023556828604449014,32.446599938258515,-93.82559755580836,KSHV
GB,51.14810180664063,-0.19027799367904666,London Gatwick Airport,0.00018101555992146412,51.14810279951122,-0.1902792837629464,EGKK
BE,50.9014015198,4.48443984985,Brussels Airport,0.0004071634361758959,50.90140436166175,4.484437530085829,EBBR
EC,-2.15741991997,-79.88359832760001,José Joaquín de Olmedo International Airport,6.211312952868233e-05,-2.157421011363553,-79.88359780292791,SEGU
FR,48.7233333,2.3794444,Paris-Orly Airport,2.235062689392944,48.725299196598975,2.3594402003487303,LFPO
US,40.47710037,-88.91590118,Central Illinois Regional Airport at Bloomington-Normal,0.00021006992939953984,40.47710191029877,-88.91589929102055,KBMI
VI,17.701900482177734,-64.79859924316406,Henry E Rohlsen Airport,0.00013679859700081466,17.701897773555668,-64.79859881496299,TISX
IT,45.505299,12.3519,Venice Marco Polo Airport,0.000155716193779221,45.50529930627556,12.351898631943655,LIPZ
US,40.79520035,-73.10019684,Long Island Mac Arthur Airport,0.0001356040809356229,40.795202348577455,-73.10019576776939,KISP
US,29.6900997162,-82.27179718020001,Gainesville Regional Airport,0.00026969850264718464,29.690099985884128,-82.27179475501424,KGNV
KY,19.292800903299998,-81.3576965332,Owen Roberts International Airport,0.00015073671814347134,19.29280103540567,-81.35769788866251,MWCR
BZ,17.539100646972653,-88.30819702148438,Philip S. W. Goldson International Airport,3.5934028661520706e-05,17.539103275225145,-88.30819733519297,MZBZ
US,38.13859939575195,-78.4529037475586,Charlottesville Albemarle Airport,0.00014493634359901382,38.13859758778412,-78.45290499975236,KCHO
US,40.27669906616211,-74.8134994506836,Trenton Mercer Airport,6.392615075048574e-05,40.27669846229586,-74.81350000339319,KTTN
US,47.48199844,-111.3710022,Great Falls International Airport,0.00013113091289324293,47.48199796989893,-111.37100336677996,KGTF
HT,18.57999992370605,-72.2925033569336,Toussaint Louverture International Airport,7.248721204469361e-05,18.580001431217266,-72.2925028935514,MTPP
PT,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport),0.0001963280129821646,38.78130153531623,-9.13592090534205,LPPT
BB,13.0746002197,-59.492500305200004,Sir Grantley Adams International Airport,9.8473387686676e-05,13.074598946831918,-59.492499699613894,TBPB
CA,45.3224983215332,-75.66919708251953,Ottawa Macdonald-Cartier International Airport,0.00020294795181644517,45.322497121739076,-75.66919528168722,CYOW
TC,21.77359962463379,-72.26589965820312,Providenciales Airport,8.9754692587324e-05,21.773599426341057,-72.26590046312349,MBPV
CN,23.39240074157715,113.29900360107422,Guangzhou Baiyun International Airport,0.00030709864017942987,23.39240000323598,113.29900634739515,ZGGG
EG,30.12190055847168,31.40559959411621,Cairo International Airport,0.0002498973990285381,30.121898169028572,31.405598649863283,HECA
UA,50.34500122070313,30.89469909667969,Boryspil International Airport,0.00022426748714794029,50.34499931723226,30.894697913523075,UKBB
AT,48.110298156738004,16.569700241089002,Vienna International Airport,0.00016653078590860956,48.110297758461456,16.569698792909453,LOWW
US,26.17580032,-98.23860168,Mc Allen Miller International Airport,0.00030662838272330875,26.175800324091767,-98.23860443757522,KMFE
US,46.77270126342773,-100.74600219726562,Bismarck Municipal Airport,0.000299912999719622,46.77269913783879,-100.7459995293606,KBIS
HU,47.4369010925,19.2555999756,Budapest Ferenc Liszt International Airport,0.00013808804706243958,47.4369004618442,19.25559888576782,LHBP
IT,45.6306,8.728110000000001,Malpensa International Airport,0.00028077398706049714,45.63059944649271,8.728112465079736,LIMC
CZ,50.1008,14.26,Václav Havel Airport Prague,0.00032912521533910694,50.10079897536954,14.260002788333981,LKPR
AR,-34.5592,-58.4156,Jorge Newbery Airpark,0.0003032450079019399,-34.55919846130899,-58.4156026053537,SABE
PL,52.1656990051,20.9671001434,Warsaw Chopin Airport,0.00020604674530446423,52.165698761975364,20.96709830433696,EPWA
US,44.2541008,-121.1500015,Roberts Field,0.00014597395250737945,44.25410272115863,-121.15000064222092,KRDM
NZ,-37.0080986023,174.79200744599999,Auckland International Airport,0.00029649220383118417,-37.008100291789454,174.79200537744217,NZAA
TT,10.595399856567383,-61.33720016479492,Piarco International Airport,4.473408396285274e-05,10.595399108144944,-61.337200346395036,TTPP
US,44.74140167236328,-85.58219909667969,Cherry Capital Airport,0.00028491691656863714,44.74140332591739,-85.58220165583134,KTVC
US,34.8292007446,-77.61209869380002,Albert J Ellis Airport,0.00024786505975790733,34.829199092686444,-77.61210089455379,KOAJ
GB,55.95000076293945,-3.372499942779541,Edinburgh Airport,0.0002604135262797219,55.949999055145184,-3.3724983370754416,EGPH
US,40.85100173950195,-96.75920104980469,Lincoln Airport,0.0002546349604218149,40.85100270824525,-96.7591987626577,KLNK
AU,-37.673302,144.843002,Melbourne International Airport,0.0002337433348171333,-37.673304291936326,144.84300295267232,YMML
US,64.81510162,-147.85600280000003,Fairbanks International Airport,0.0002561853898071626,64.81509999946275,-147.85600465077087,PAFA
CO,6.1645400000000015,-75.4231,Jose Maria Córdova International Airport,0.00017532467991222356,6.1645388614817955,-75.42309844952261,SKRG
PR,18.49489974975586,-67.12940216064453,Rafael Hernandez Airport,4.84757894285923e-05,18.494900009906484,-67.12940258471109,TJBQ
HN,15.4526,-87.923599,Ramón Villeda Morales International Airport,4.747998652995292e-05,15.452597250164935,-87.92359941521141,MHLM
US,30.20529938,-91.98760223,Lafayette Regional Airport,0.00019075845226456748,30.205297905687818,-91.98760051523024,KLFT
JO,31.7226009369,35.9931983948,Queen Alia International Airport,0.00021639261900619028,31.722599009175312,35.993197230962416,OJAI
US,39.1223983765,-108.527000427,Grand Junction Regional Airport,0.0001226715196320595,39.122400499491455,-108.52700129993319,KGJT
US,32.30059814,-86.39399719,Montgomery Regional (Dannelly Field) Airport,3.1744317784885266e-05,32.30059883290328,-86.39399690786243,KMGM
ZA,-26.1392,28.246,OR Tambo International Airport,2.1788035704040146e-05,-26.139199780138803,28.24599997030255,FAJS
US,48.2593994140625,-101.27999877929688,Minot International Airport,0.0002880168887064233,48.25939856548835,-101.27999619442251,KMOT
US,39.45759963989258,-74.57720184326172,Atlantic City International Airport,0.00013094731850343502,39.45759799837684,-74.57720074952533,KACY
DO,19.75790023803711,-70.56999969482422,Gregorio Luperon International Airport,0.00030571044282596584,19.757899525603115,-70.5699969557378,MDPP
KE,-1.31923997402,36.9277992249,Jomo Kenyatta International Airport,0.00014953937738320289,-1.3192410528666716,36.92780025680186,HKJK
AG,17.1367,-61.792702,V.C. Bird International Airport,0.00011649430610880157,17.13669782697091,-61.792701793524074,TAPA
NG,6.5773701667785645,3.321160078048706,Murtala Muhammed International Airport,0.00025901273154856075,6.57737214160741,3.3211613186317197,DNMM
BM,32.363998413085945,-64.67870330810547,L.F. Wade International International Airport,0.00020159128350029931,32.36399661293452,-64.67870166675392,TXKF
US,36.58700180053711,-121.84300231933594,Monterey Peninsula Airport,0.00029069875258464623,36.58699923068009,-121.84300455458755,KMRY
MY,2.745579957962,101.70999908446998,Kuala Lumpur International Airport,0.0002155835556275571,2.7455793767991965,101.7100010196682,WMKK
US,31.067199706999997,-97.8289031982,Robert Gray  Army Air Field Airport,0.00022763435136454542,31.067198316903113,-97.828905236589,KGRK
CN,31.19790077209473,121.33599853515624,Shanghai Hongqiao International Airport,0.00016009987661286655,31.19790144912836,121.33599993125428,ZSSS
IT,43.810001,11.2051,Peretola Airport,0.0002449861117889807,43.810003134152716,11.205100686677506,LIRQ
US,42.0831270134,-80.1738667488,Erie International Tom Ridge Field,0.0003123174255150448,42.083125528362274,-80.17386395151911,KERI
CA,44.880798339799995,-63.50859832760001,Halifax / Stanfield International Airport,0.00028129099527909537,44.88079822789477,-63.50859579838184,CYHZ
US,27.77039909362793,-97.5011978149414,Corpus Christi International Airport,0.00016889208560592087,27.77039916372036,-97.50119629608595,KCRP
IR,35.416099548339844,51.152198791503906,Imam Khomeini International Airport,0.0001953038125245916,35.41609695097279,51.15219944774641,OIIE
US,33.663601,-101.822998,Lubbock Preston Smith International Airport,0.000197856806837009,33.663602402162034,-101.8229997560239,KLBB
US,31.9424991607666,-102.2020034790039,Midland International Airport,0.00023800841004339063,31.942500210946523,-102.20200560792502,KMAF
CH,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport,0.0003036381352423748,46.23810086709198,6.1089504961982035,LSGG
US,46.8420982361,-92.19360351559999,Duluth International Airport,0.00019539313937559066,46.84209578598505,-92.19360176089157,KDLH
IT,45.445099,9.27674,Milano Linate Airport,0.00027787001510228454,45.44509863074118,9.276742472229307,LIML
US,40.8493003845,-77.84870147710002,University Park Airport,0.00026050952695233726,40.84930102359371,-77.84870381605306,KUNV
BS,26.5587005615,-78.695602417,Grand Bahama International Airport,0.0002009515425917968,26.558702288999733,-78.69560419219181,MYGF
RU,55.972599,37.4146,Sheremetyevo International Airport,0.000344764572895063,55.97259651058515,37.414602388278865,UUEE
CA,49.909999847399995,-97.2398986816,Winnipeg / James Armstrong Richardson International Airport,3.203092146239869e-05,49.90999830001303,-97.23989889361654,CYWG
US,43.532901763916016,-84.07959747314453,MBS International Airport,6.487148029377575e-05,43.5329035556936,-84.07959691978897,KMBS
US,38.0369987488,-87.53240203860001,Evansville Regional Airport,0.00011349380512543025,38.03700071155152,-87.53240102142996,KEVV
US,44.7775993347,-89.6668014526,Central Wisconsin Airport,9.608523195488198e-05,44.7775970698358,-89.66680058858513,KCWA
BD,23.843347,90.397783,Dhaka / Hazrat Shahjalal International Airport,0.0003176160359711666,23.843346435893693,90.39778014361305,VGZR
MX,25.7784996033,-100.107002258,General Mariano Escobedo International Airport,4.0617769657921225e-05,25.778499929792147,-100.107002618763,MMMY
GH,5.605189800262451,-0.16678600013256073,Kotoka International Airport,0.00024936069700295244,5.605188813985331,-0.16678801416258265,DGAA
US,42.20869827,-75.97979736,Greater Binghamton/Edwin A Link field,0.0001954879039338141,42.2087006883211,-75.97979570242765,KBGM
MX,20.9935,-101.481003,Del Bajío International Airport,0.00019485129647277632,20.993500199536587,-101.48100124811032,MMLO
LB,33.820899963378906,35.488399505615234,Beirut Rafic Hariri International Airport,0.0002343788016522103,33.82090223523727,35.48839849514035,OLBA
US,37.1515007019,-107.75399780299999,Durango La Plata County Airport,0.00027994679613282334,37.15150016875479,-107.7539952906324,KDRO
PK,24.9065,67.160797,Jinnah International Airport,0.0002406445926262547,24.906498272648694,67.1607949423063,OPKC
US,42.49100112915039,-76.4583969116211,Ithaca Tompkins Regional Airport,0.00021489942491408645,42.49100272356001,-76.45839880785631,KITH
ID,-8.7481698989868,115.16699981689,Ngurah Rai (Bali) International Airport,0.0002476232141361612,-8.748171717487267,115.16699772854838,WADD
ET,8.97789001465,38.7993011475,Addis Ababa Bole International Airport,0.00036373880823790174,8.977887686289069,38.799303869239225,HAAB
JP,35.552299,139.779999,Tokyo Haneda International Airport,0.00014368639874841292,35.552300478031285,139.7799983706413,RJTT
DE,48.6898994446,9.22196006775,Stuttgart Airport,0.00034001180733703965,48.6899018640158,9.221961977436848,EDDS
US,43.90829849243164,-92.5,Rochester International Airport,0.00026705061116248267,43.90829977348537,-92.50000240099371,KRST
US,42.1599006652832,-76.8916015625,Elmira Corning Regional Airport,9.664838595260795e-05,42.15990187290981,-76.89160073759885,KELM
IE,52.701999664307,-8.9248199462891,Shannon Airport,0.00011265500267707705,52.701998717373726,-8.924820335304053,EINN
FI,60.317199707031,24.963300704956,Helsinki Vantaa Airport,0.00018835257381226623,60.31719796119134,24.96330130845796,EFHK
NP,27.696599960300002,85.35910034179999,Tribhuvan International Airport,0.00030332184977390376,27.696602199707502,85.35909761998536,VNKT
US,31.32740020751953,-92.54979705810548,Alexandria International Airport,0.00012298967017492136,31.327401369983825,-92.5497981629685,KAEX
IN,10.152,76.401901,Cochin International Airport,0.0001777070140538083,10.151998529649102,76.40189943967844,VOCI
SE,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport,0.0002274137233051735,59.65190228779724,17.91860187083005,ESSA
GB,55.8718986511,-4.43306016922,Glasgow International Airport,6.401798916463167e-05,55.8718991780909,-4.433060404596449,EGPF
MA,33.36750030517578,-7.589970111846924,Mohammed V International Airport,0.0003398340084991967,33.36749781363844,-7.589971912098014,GMMN
US,35.219398,-101.706001,Rick Husband Amarillo International Airport,0.00010341913448302447,35.219400539904385,-101.7060017742582,KAMA
GB,51.505299,0.055278,London City Airport,0.0003348832129340475,51.505296148151686,0.05527896807422182,EGLC
US,35.43360138,-119.0569992,Meadows Field,0.00021615589917422845,35.43360081161404,-119.05699727576395,KBFL
US,46.6068000793457,-111.98300170898438,Helena Regional Airport,9.576150586529408e-05,46.60679920825866,-111.98300250607099,KHLN
PE,-13.535699844400005,-71.9387969971,Alejandro Velasco Astete International Airport,0.00021461152964141937,-13.535698191619352,-71.9387988578833,SPZO
US,47.949299,-97.176102,Grand Forks International Airport,0.00022009528859568453,47.94929661802969,-97.17610004312871,KGFK
RO,44.5711111,26.085,Henri Coandă International Airport,1.9154557649667372,44.572203159437294,26.102198165729256,LROP
NO,60.193901062011996,11.100399971008,Oslo Gardermoen Airport,0.00029051473159049914,60.19390317325716,11.100398379195301,ENGM
US,42.234901428222656,-85.5521011352539,Kalamazoo Battle Creek International Airport,0.0002982703599249253,42.23490204829242,-85.55209845327518,KAZO
US,35.0730018616,-77.04290008539998,Coastal Carolina Regional Airport,0.0001882343789074799,35.073004093670505,-77.04290170255905,KEWN
PK,31.5216007232666,74.40360260009766,Alama Iqbal International Airport,0.00026125897374901187,31.52159968506547,74.40360026717866,OPLA
US,26.228500366210927,-97.65440368652344,Valley International Airport,0.00016970422308860614,26.22850098208789,-97.65440521050392,KHRL
US,43.514599,-112.070999,Idaho Falls Regional Airport,0.00019165732469743232,43.51459755413917,-112.07099736424715,KIDA
US,32.51089859008789,-92.0376968383789,Monroe Regional Airport,0.0002917249356168316,32.51089726202809,-92.03769421525854,KMLU
IS,63.985000610352,-22.605600357055998,Keflavik International Airport,0.0003414285400542932,63.984998745877206,-22.605602899806428,BIKF
RU,55.40879821777344,37.90629959106445,Domodedovo International Airport,0.00028940164515325943,55.408800310598465,37.906297579326285,UUDD
ZA,-33.9648017883,18.6016998291,Cape Town International Airport,0.0001378065799935442,-33.96480058548437,18.60169934291887,FACT
CO,10.4424,-75.513,Rafael Nuñez International Airport,0.00015246548011671197,10.44240218811116,-75.51300125715659,SKCG
PH,10.307499885559,123.97899627686,Mactan Cebu International Airport,8.335719438257623e-05,10.307499275247606,123.97899694441324,RPVM
US,39.22320175,-106.8690033,Aspen-Pitkin Co/Sardy Field,0.00015555871786821998,39.223200964388816,-106.86900468027336,KASE
AU,-27.38419914245605,153.11700439453125,Brisbane International Airport,0.00029951256466897037,-27.384196961912426,153.11700625806515,YBBN
VE,10.601194,-66.991222,Simón Bolívar International Airport,0.1094536122700876,10.603116849645357,-66.99058637010678,SVMI
MX,19.849899292,-101.025001526,General Francisco J. Mujica International Airport,2.209566703400157e-05,19.849899358767267,-101.02500132769954,MMMM
US,35.2368011475,-120.64199829100001,San Luis County Regional Airport,8.714789383071598e-05,35.23680126814251,-120.64199907232413,KSBP
ID,-6.1255698204,106.65599823,Soekarno-Hatta International Airport,0.00024036175032615751,-6.125572001834949,106.65599616077756,WIII
FR,43.658401489300005,7.215869903560001,Nice-Côte d'Azur Airport,0.0003116472172111189,43.65840423113906,7.215870578923246,LFMN
US,39.64260101,-106.9179993,Eagle County Regional Airport,0.00011313775540141956,39.64260034084664,-106.91799830133499,KEGE
SA,21.6796,39.156502,King Abdulaziz International Airport,0.00010538324188011658,21.67959997047189,39.15650294745764,OEJN
MX,23.1613998413,-106.26599884,General Rafael Buelna International Airport,0.00023897452116367266,23.16140060897309,-106.26600097836588,MMMZ
AL,41.4146995544,19.7206001282,Tirana International Airport Mother Teresa,0.00020494480780429747,41.414701505406754,19.720599973140093,LATI
DE,53.630401611328004,9.988229751586902,Hamburg Airport,8.454090417191066e-05,53.63040233986986,9.988230003066857,EDDH
HR,45.74290084840001,16.0687999725,Zagreb Airport,0.0002791361927465262,45.74289917433836,16.06880189967223,LDZA
PK,33.61669921875,73.09919738769531,Benazir Bhutto International Airport,0.00016179582848435036,33.616700077052634,73.09919882120586,OPRN
PL,50.07770156860352,19.784799575805664,John Paul II International Airport Kraków-Balice Airport,0.0001586473625052084,50.07770304664783,19.784799894084507,EPKK
US,43.879002,-91.256699,La Crosse Municipal Airport,0.00024184372342137223,43.87900444142033,-91.25670117429364,KLSE
US,42.90800095,-106.4639969,Casper-Natrona County International Airport,0.00012355964506398652,42.908001406856215,-106.46399800362923,KCPR
RS,44.8184013367,20.3090991974,Belgrade Nikola Tesla Airport,0.0003641812804979417,44.818403124005016,20.309096383674863,LYBE
US,41.26369858,-72.88680267,Tweed New Haven Airport,7.752409248783408e-05,41.263698478500025,-72.88680336655085,KHVN
IN,22.654699325561523,88.44670104980469,Netaji Subhash Chandra Bose International Airport,0.00029208791756641414,22.654699653271194,88.44669842300995,VECC
US,32.2243995667,-80.6975021362,Hilton Head Airport,7.236448415947506e-05,32.22440117572884,-80.69750153964506,KHXD
US,35.13850021,-111.6709976,Flagstaff Pulliam Airport,9.820572427935489e-05,35.138498899231905,-111.67099833873249,KFLG
US,40.48120117,-107.2180023,Yampa Valley Airport,0.0002838049553495932,40.48119855853396,-107.21800473244343,KHDN
LK,7.180759906768799,79.88410186767578,Bandaranaike International Colombo Airport,1.5761257001796953e-05,7.180759725237629,79.88410200578761,VCBI
HN,14.06089973449707,-87.21720123291016,Toncontín International Airport,0.00016494143851467433,14.060899954526018,-87.21719974959463,MHTG
GB,51.8849983215,0.234999999404,London Stansted Airport,0.0003348620747676869,51.88500100856284,0.2349986396729072,EGSS
CO,10.8896,-74.7808,Ernesto Cortissoz International Airport,0.0001510599187389863,10.889601476788721,-74.78080130202505,SKBQ
RU,59.80030059814453,30.26250076293945,Pulkovo Airport,0.00025618269662422145,59.800298356736114,30.26250201195368,ULLI
CA,46.7911,-71.393303,Quebec Jean Lesage International Airport,0.0001133527794331936,46.79109681264044,-71.3933029298731,CYQB
UY,-34.838402,-56.0308,Carrasco International /General C L Berisso Airport,0.00028109148696910027,-34.838400794876236,-56.030797563414545,SUMU
US,48.177898407,-103.64199829100001,Sloulin Field International Airport,0.00011056200718499033,48.17790104870893,-103.6419975161155,KISN
BR,-15.86916732788086,-47.92083358764648,Presidente Juscelino Kubistschek International Airport,0.0001875510140931798,-15.869166215114804,-47.9208320747676,SBBR
US,35.33660125732422,-94.36740112304688,Fort Smith Regional Airport,0.0002800057752036734,35.336599056898386,-94.36740363561792,KFSM
PR,18.00830078125,-66.56300354003906,Mercedita Airport,0.0002080024531876857,18.008298413657773,-66.56300515633451,TJPS
ES,36.67490005493164,-4.499110221862793,Málaga Airport,0.00027490333984340944,36.67490241560907,-4.499110979219131,LEMG
PR,18.1347999573,-65.493598938,Antonio Rivera Rodriguez Airport,0.00027085487631111016,18.134801765244717,-65.49359662045667,TJVQ
TR,40.898601532,29.3092002869,Sabiha Gökçen International Airport,0.0003815862932305664,40.89860404186472,29.30919764368116,LTFJ
TH,8.1132,98.316902,Phuket International Airport,0.00031985197306339235,8.113202700189435,98.31690484985779,VTSP
US,25.90679931640625,-97.4259033203125,Brownsville South Padre Island International Airport,7.623801384754965e-05,25.90679663927784,-97.42590391222782,KBRO
CA,52.170799255371094,-106.6999969482422,Saskatoon John G. Diefenbaker International Airport,0.0002662983869153716,52.17079808635204,-106.69999931944362,CYXE
GB,52.4538993835,-1.7480299472799998,Birmingham International Airport,0.00034643212647944896,52.453896532926166,-1.7480312075866768,EGBB
US,58.35499954223633,-134.57600402832028,Juneau International Airport,0.0002485999453300119,58.355000859362725,-134.5760060639625,PAJN
US,35.617099761999995,-106.08899688700001,Santa Fe Municipal Airport,7.407093478563968e-05,35.617102004660595,-106.08899712671612,KSAF
CW,12.1889,-68.959801,Hato International Airport,0.00015871283568821493,12.188897868806887,-68.95980220492578,TNCC
CA,48.646900177,-123.426002502,Victoria International Airport,0.00018270023476104968,48.646901381491226,-123.42600099886478,CYYJ
US,32.65660095,-114.6060028,Yuma MCAS/Yuma International Airport,5.9801882207571656e-05,32.656600429329856,-114.60600329217986,KNYL
US,37.326698303222656,-79.20040130615234,Lynchburg Regional Preston Glenn Field,0.000181315300774764,37.32669920334989,-79.2004029280139,KLYH
LC,14.0202,-60.992901,George F. L. Charles Airport,0.0003106674175624212,14.020202762337878,-60.99289854814503,TLPC
VN,21.221200942993164,105.80699920654295,Noi Bai International Airport,6.916139313134917e-05,21.221199356899533,105.80699875910862,VVNB
MX,16.757099151611328,-99.75399780273438,General Juan N Alvarez International Airport,5.5626001265749975e-05,16.75710182854084,-99.75399759160496,MMAA
KH,11.546600341796875,104.84400177001952,Phnom Penh International Airport,0.0002032270690850121,11.546600721309332,104.8439999449425,VDPP
US,34.18539810180664,-79.7238998413086,Florence Regional Airport,0.0002901361042562925,34.185400795765645,-79.72389727669108,KFLO
RU,55.591499328599994,37.2615013123,Vnukovo International Airport,0.00011385274957487078,55.59149936273183,37.26150233584196,UUWW
KR,37.5583,126.791,Gimpo International Airport,7.698995020932243e-05,37.55830020329767,126.79099931840193,RKSS
US,32.516300201416016,-84.93890380859375,Columbus Metropolitan Airport,0.000219766419001249,32.51630025403618,-84.93890183219231,KCSG
CA,50.43190002441406,-104.66600036621094,Regina International Airport,0.00013571516189153185,50.43189982601975,-104.6659991467292,CYQR
US,46.3745002746582,-117.01499938964844,Lewiston Nez Perce County Airport,0.0001020781882212156,46.374499199800816,-117.0149986122295,KLWS
AE,24.433000564575195,54.651100158691406,Abu Dhabi International Airport,0.00024060646708068658,24.43300022117463,54.65109800400566,OMAA
US,37.036389,-113.510306,St George Municipal Airport,0.0001798293047311248,37.036387218135054,-113.51030745266144,KSGU
UG,0.04238599911332129,32.44350051879883,Entebbe International Airport,0.0001367669827453433,0.0423874176837783,32.443500236586864,HUEN
US,43.1072998046875,-78.94619750976562,Niagara Falls International Airport,0.0001380845833188616,43.10729904631452,-78.9461987430482,KIAG
US,38.50899887,-122.8130035,Charles M. Schulz Sonoma County Airport,0.00017440744929398032,38.508997613602354,-122.81300491301016,KSTS
MX,17.601600647,-101.460998535,Ixtapa Zihuatanejo International Airport,8.625845626626689e-05,17.60160151151802,-101.4609992914823,MMZH
US,39.84410095,-89.67790222,Abraham Lincoln Capital Airport,0.0002547152530957263,39.844098138238245,-89.67790451065477,KSPI
PF,-17.5536994934,-149.60699462899998,Faa'a International Airport,0.0003678021250670936,-17.55370223984508,-149.60699232058042,NTAA
HN,16.316799,-86.523003,Juan Manuel Galvez International Airport,0.00012136387364900525,16.316800951716658,-86.52300408501414,MHRO
JP,34.42729949951172,135.24400329589844,Kansai International Airport,0.00033780484956935777,34.427297847291925,135.24400609814964,RJBB
US,35.6352005,-77.38529968,Pitt Greenville Airport,0.00018054981804634373,35.63520174140877,-77.3853012809292,KPGV
GY,6.498549938201902,-58.25410079956055,Cheddi Jagan International Airport,0.0002448663487180339,6.4985503377312615,-58.25410299164019,SYCJ
US,38.36669922,-82.55799866,Tri-State/Milton J. Ferguson Field,2.045071840924619e-05,38.36669781560365,-82.55799863283801,KHTS
US,46.3535995483,-87.39540100100002,Sawyer International Airport,1.3057246435226953e-05,46.35359769943445,-87.39540108303619,KSAW
GR,40.51969909667969,22.97089958190918,Thessaloniki Macedonia International Airport,0.00029679104966344255,40.51970132236675,22.97089787167004,LGTS
US,27.543800354003906,-99.46160125732422,Laredo International Airport,0.00013544758332461132,27.54380008532407,-99.46160004001581,KLRD
BR,-19.62444305419922,-43.97194290161133,Tancredo Neves International Airport,0.00023631496039683495,-19.624440466383287,-43.97194392536849,SBCF
CO,4.81267,-75.7395,Matecaña International Airport,0.00031646025269264444,4.812667862182424,-75.73949720314977,SKPE
FR,43.439271921999996,5.22142410278,Marseille Provence Airport,0.0002967211843692733,43.43927079281333,5.221421682806705,LFML
US,30.78249931335449,-83.27670288085938,Valdosta Regional Airport,0.0002848601302076039,30.78250131808057,-83.27670543189419,KVLD
US,31.3213005065918,-85.44960021972656,Dothan Regional Airport,0.00020190998413144805,31.321299369465688,-85.44960203330422,KDHN
US,38.34049987792969,-75.51029968261719,Salisbury Ocean City Wicomico Regional Airport,0.0003163975209314701,38.340502185210276,-75.5102968963636,KSBY
